sg_symbol,sg_number,crystal_system,volume,formula
I4_1/a,88,tetragonal,162.57234525609195,Li2 Bi2 F8
P2_1/c,14,monoclinic,593.4226077799393,Rb12 Cu4 O8
Pnma,62,orthorhombic,530.267752260573,Ba4 I8
Pa-3,205,cubic,195.3844815678148,C4 O8
P6_3/m,176,hexagonal,258.09968582619365,La2 Br6
P2_1/c,14,monoclinic,341.59586862360464,Bi8 O12
Pna2_1,33,orthorhombic,173.72811964369026,Mg4 Si4 N8
P6_3/m,176,hexagonal,201.73292747815532,Gd2 Cl6
C2/m,12,monoclinic,149.25148888139753,Na5 Os1 O6
Ibam,72,orthorhombic,160.0493999357798,Be2 Cl4
P2_12_12_1,19,orthorhombic,214.79159760282155,Ge4 F8
Pm-3m,221,cubic,89.59093819798483,Sc3 In1 N1
P-3m1,164,trigonal,555.6719352894463,Nb6 Cl16
R-3,148,trigonal,388.69437695414854,Sb2 I6
Fm-3m,225,cubic,84.7329020097142,Pm2 Ni1 Ru1
P2_1/c,14,monoclinic,668.2647975492428,Al4 Br12
F-43m,216,cubic,59.14561543024554,Zn1 Te1
Pbam,55,orthorhombic,235.99513044026523,Ti6 Rh10
I4/mmm,139,tetragonal,63.97621093229805,Er1 Ag2
R-3m,166,trigonal,187.9347597042493,Na4 Hg1 P2
Pm-3,200,cubic,564.3634243395377,Mg6 Al15 Cu18
Pbam,55,orthorhombic,636.2533046823476,Rb10 Au6 O4
I4/mmm,139,tetragonal,129.67281568881637,Ba2 Pb1 O4
Pm-3m,221,cubic,93.47041948848707,Na3 Cl1 O1
R-3,148,trigonal,235.20438421145835,Sc2 Cl6
Cmcm,63,orthorhombic,118.41390027469002,Y2 Al2 Si2
Fm-3m,225,cubic,45.79996866691737,Mn1 Al1 Fe2
I4/mmm,139,tetragonal,301.80499417988773,Cs2 Ag2 Cl6
I4_1/a,88,tetragonal,174.99951255814332,Gd2 Pd4 O8
P2_12_12_1,19,orthorhombic,691.0679685256632,As4 Br12
Fm-3m,225,cubic,57.10033594230033,Ti2 Co1 Re1
I4/mmm,139,tetragonal,148.09931020285637,U2 Ge2 Te2
P6/mmm,191,hexagonal,152.16744939714843,Na2 B2 Pt6
I-42d,122,tetragonal,142.40326452070417,Be2 Ge2 P4
F-43m,216,cubic,58.51137509454741,Zr1 Ni1 Sn1
P6_3/mmc,194,hexagonal,103.37008766044414,Ni6 Sn2
Fm-3m,225,cubic,140.87303248339737,Ag1 P1 F6
I4/mmm,139,tetragonal,75.9706744652882,Ce1 Co2 Si2
I-4,82,tetragonal,179.24583416873776,Mn1 Ga2 Se4
P4_2/mmc,131,tetragonal,86.85032532490686,Tm2 Co2 C2
P6_3cm,185,hexagonal,291.34140280914863,Li16 Co2 O12
R3m,160,trigonal,86.33006689462783,Cr1 Ag1 Se2
Cmcm,63,orthorhombic,91.77722754616595,Dy2 Ge2
Fm-3m,225,cubic,264.767812426512,Rb2 Pt1 Cl6
Cmc2_1,36,orthorhombic,162.4714088904009,Mg4 Nb2 N6
Fm-3m,225,cubic,59.6411083501897,Ti2 Tc1 Os1
Fm-3m,225,cubic,60.52195490465495,Ti1 Tc2 Mo1
Fm-3m,225,cubic,71.00706860580168,Tm1 Sc1 Ru2
P-3c1,165,trigonal,333.7485259235937,Mg8 Ta4 O18
P2/c,13,monoclinic,148.41980039148604,Er2 Ta2 O8
Pnma,62,orthorhombic,271.5924520783706,La4 Sc4 O12
Fm-3m,225,cubic,84.85920288088514,Er1 In1 Ag2
Fm-3m,225,cubic,103.1731295208819,Pa1 Ag1 Te2
Cmcm,63,orthorhombic,171.10265089855213,Ba2 Pb2
Pnma,62,orthorhombic,259.65937692452013,Sm4 Sc4 O12
C2/m,12,monoclinic,306.1065082185466,Zr2 Cu4 Te6
Fm-3m,225,cubic,127.68788767760671,Sr2 Ta1 Cr1 O6
Pnma,62,orthorhombic,164.99595482290175,Nb4 Cr4 P4
Pnma,62,orthorhombic,177.01000904095687,Zr4 Mn4 P4
P2_1/m,11,monoclinic,149.47469766389142,Nd2 Si4 Ru2
Pnma,62,orthorhombic,1065.4223490283357,Ca20 Bi12
I4/mmm,139,tetragonal,121.93208713905823,Mn2 Pd6
I-43d,220,cubic,606.1968002256685,Ge6 Bi8 O24
Fm-3m,225,cubic,299.56258406087113,Cs2 Pt1 Cl6
C2/c,15,monoclinic,380.82581189104445,Be8 P16
Fm-3m,225,cubic,64.73140839408863,Th1 Sb1
P-3m1,164,trigonal,91.82753555287681,Mg1 Br2
P6_3/mmc,194,hexagonal,164.39713923260055,Ba2 Zn2 Si2
Pbam,55,orthorhombic,624.726607904813,Ge8 As16
P6_3/mmc,194,hexagonal,195.0928936961339,Ba2 Zn2 Sn2
P6_3/mcm,193,hexagonal,247.89489573664665,Ti10 Si6
Fm-3m,225,cubic,100.03643500512734,Y2 Mg1 Al1
Immm,71,orthorhombic,365.3605066611739,Ta2 I4 Cl4
Pnma,62,orthorhombic,244.45736727828614,Ca4 Ga4 Pt4
Pnma,62,orthorhombic,241.46627079226337,Ca4 Ge4 Pt4
Fm-3m,225,cubic,318.7154452709079,Cs2 Pb1 Cl6
Cmce,64,orthorhombic,176.0741013634637,Co4 Ge8
Pnma,62,orthorhombic,674.3561326849072,Cs8 Ru4 O16
Cmc2_1,36,orthorhombic,161.98745706071304,Mg4 Ta2 N6
Pbam,55,orthorhombic,619.4356919182283,Ti12 Fe12 Si24
C2/m,12,monoclinic,127.85786881717294,Ni3 Sn4
Fm-3m,225,cubic,102.21721740105971,Ho2 Tl1 Ag1
Cmcm,63,orthorhombic,139.66503529618603,Er2 Al4 Ni2
I-43d,220,cubic,296.9264287739932,Ce8 C12
P-3m1,164,trigonal,344.70904932002935,P2 Pd3 S8
F-43m,216,cubic,61.307522093576885,Lu1 Ni1 Sb1
Ia-3,206,cubic,608.4048163565445,Dy16 O24
Fm-3m,225,cubic,63.07236771228991,Hf1 Zn1 Ir2
Fm-3m,225,cubic,337.2104244673626,Cs2 Pt1 Br6
I4/mcm,140,tetragonal,266.6678914440263,Mg2 Sn8 Ru2
P3m1,156,trigonal,76.91066948977229,Sr1 Al1 Si1 H1
Pnma,62,orthorhombic,180.9457829532032,Hf4 Mn4 Si4
Fm-3m,225,cubic,54.85268436828556,Al2 Ir1 Rh1
I-4,82,tetragonal,174.34518186940494,Al2 Zn1 Se4
P6_3/mmc,194,hexagonal,89.55320620114941,Cr4 Ga2 C2
Fm-3m,225,cubic,242.73965689733083,K2 Ru1 Cl6
I4/mmm,139,tetragonal,227.28590245827505,Sr4 Bi2 O1
P4_2/nmc,137,tetragonal,221.35876520967963,Li12 Mo2 N8
Fm-3m,225,cubic,291.0406993774347,Rb2 Pb1 Cl6
Pca2_1,29,orthorhombic,957.0406425696716,Cd8 N16 O48
Fm-3m,225,cubic,196.23808400273833,Cs2 Pd1 F6
I4/mmm,139,tetragonal,108.69196466717301,K2 Mg1 F4
R-3m,166,trigonal,174.7347085046267,Mg2 B18 N2
Pm-3m,221,cubic,107.16835461167167,Th1 In3
P6_3/mmc,194,hexagonal,256.28267776112045,Rb2 Ni2 Cl6
P4/nmm,129,tetragonal,251.00045225218946,K2 Ca2 Bi2
I4/mcm,140,tetragonal,552.8198882399862,Tl10 Se4 I2
P1,1,triclinic,371.8304949276143,K4 I4 O12
Fm-3m,225,cubic,100.49841854660781,Lu2 Mg1 In1
P3_112,151,trigonal,324.28752661174263,V18 C15
Fm-3m,225,cubic,47.391741352943676,V2 Cr1 Fe1
P-3,147,trigonal,318.0031769312361,Al2 Si2 Te6
C2/m,12,monoclinic,390.78574247999387,Pr4 Ru1 I5
Pm-3m,221,cubic,76.41457996190616,U1 Ga3
Pm-3m,221,cubic,70.3616503066414,Yb1 B6
P4_2/mbc,135,tetragonal,448.42513561238326,Mg4 Sb8 O16
Fm-3m,225,cubic,249.34391976354397,K2 Pt1 Cl6
Fm-3m,225,cubic,85.08840074152005,Tm2 Mg1 Os1
F-43m,216,cubic,85.48917420809049,Er1 Cu5
Ibam,72,orthorhombic,176.5269591946067,Li2 Ag6 O4
I4/mmm,139,tetragonal,92.50142078270913,Th1 Ge2 Rh2
Pm-3m,221,cubic,116.90571293108037,Ce1 Pb3
Pnma,62,orthorhombic,387.52663098104347,K4 Cl4 O16
R-3m,166,trigonal,307.5202180612583,Y2 Zn17
Fm-3m,225,cubic,248.36255238549694,K2 Os1 Cl6
Pc,7,monoclinic,489.3973080204214,P4 Pb4 S12
I4/mmm,139,tetragonal,69.73267657120859,Sc1 Si2 Ni2
R-3c,167,trigonal,109.93867886272484,Pr2 Al2 O6
I4/mmm,139,tetragonal,118.24432580722556,Nd1 I2
Fm-3m,225,cubic,89.84504845592211,Li1 Pm2 Os1
P1,1,triclinic,144.39223358868574,Fe1 Si4 P4
I4/mmm,139,tetragonal,84.06023550231912,Th1 Fe2 Ge2
Fm-3m,225,cubic,117.55832497869618,Ca2 Cd1 Pb1
Pm-3m,221,cubic,1252.133557429127,Pd34 Se30
P4/nmm,129,tetragonal,109.54791581168212,Ce2 Fe2 Si2
Pnn2,34,orthorhombic,382.0813107320007,Ag8 Bi4 O12
F-43m,216,cubic,88.805189270352,Nd1 Mg1 Ni4
P4/mmm,123,tetragonal,57.75941116886888,Ga1 Cu1 Pt2
I-42m,121,tetragonal,88.55015881891626,Ag1 Cl1 O4
Cmc2_1,36,orthorhombic,248.96404995105684,As2 Pd6 Pb4
P-62m,189,hexagonal,189.0490720732665,Ho3 In3 Cu3
Fm-3m,225,cubic,52.85559037355921,Ti1 Be1 Ir2
Pm-3m,221,cubic,57.69970544771354,Ca1 In1
P2_1/m,11,monoclinic,275.20692886705194,Cu2 Au2 Se8
Pnma,62,orthorhombic,189.2973489073657,Ti4 Ge4 Pd4
Pm-3m,221,cubic,71.44702884620838,Gd1 Pt3
P2_1/c,14,monoclinic,252.85875929422366,Li12 B4 O12
P-6m2,187,hexagonal,97.62766128880774,Nb1 In1 Se2
Pna2_1,33,orthorhombic,590.0043838914779,P4 Cl12 O4
Pnma,62,orthorhombic,217.0588065661708,Dy4 Si4 Ir4
P4_2/mmc,131,tetragonal,76.46997973180635,Pt2 S2
I-4,82,tetragonal,242.6070279850874,Ga1 Cu1 I4
P2_1/m,11,monoclinic,154.19299404826594,La2 Si4 Ru2
P6_3/mcm,193,hexagonal,377.935721069155,Sc10 Sn6
Pm-3m,221,cubic,56.593324142436785,Sm1 In1
I4/mmm,139,tetragonal,97.60361217605947,Ca1 Al2 Zn2
P6/mmm,191,hexagonal,97.69123785889776,Ce1 Al3 Ni2
P6/mmm,191,hexagonal,99.43094627296162,Th1 Al3 Ni2
C2/m,12,monoclinic,118.1871217128523,Fe1 H4 Cl2 O2
Fm-3m,225,cubic,71.26601853010051,Cd1 In1 Pd2
I4/mmm,139,tetragonal,117.88763694151677,Zr1 Al5 Ni2
I4_1md,109,tetragonal,269.32541570044646,Ga4 Te2 S4
I2_13,199,cubic,640.8153750897519,Gd16 O24
Pm-3m,221,cubic,59.09515034699726,Fe1 Pd3
Fm-3m,225,cubic,242.91319298960028,K2 Mn1 Cl6
P6_3/mmc,194,hexagonal,121.90746142502415,Ti4 In2 C2
Fdd2,43,orthorhombic,206.47002626787338,K2 P2 H4 O8
P4/mmm,123,tetragonal,104.1749736161605,Ca3 B1 N3
Pnma,62,orthorhombic,169.56231327597325,Mn4 Si4 Ir4
I4/mmm,139,tetragonal,78.97197043884292,Nd1 Fe2 Si2
I4_1md,109,tetragonal,70.6335702055498,Ta2 As2
Imm2,44,orthorhombic,55.88779120985418,Na1 N1 O2
Pm-3m,221,cubic,71.69954634208618,Ba1 Nb1 O3
Pnma,62,orthorhombic,159.1517056409458,Mn4 Nb4 P4
P6/mmm,191,hexagonal,109.06946582188345,Ce1 Ga3 Pd2
P6_3/mmc,194,hexagonal,163.72297132608745,Sc4 Co6 Si2
Fm-3m,225,cubic,72.36070875933129,Ho1 In1 Cu2
Pnma,62,orthorhombic,495.32628721518654,Cs4 Cl4 O16
I4/mmm,139,tetragonal,111.69199102012799,U3 Si2 C2
P4/nmm,129,tetragonal,135.72879787149495,Y2 Cu2 P4
Pnma,62,orthorhombic,213.9819965096562,Li4 B4 H16
I4/mmm,139,tetragonal,199.24841558221382,Ba3 In2 O6
C222,21,orthorhombic,39.322223833618914,Ta2 H1
I4_1/a,88,tetragonal,137.76890677446386,Na2 Al2 H8
Pnma,62,orthorhombic,142.71732143754645,Ca4 H8
Pnma,62,orthorhombic,179.4499184263538,Sr4 H8
I4/mmm,139,tetragonal,102.46506583156352,Ce2 Sb1 O2
P6_3cm,185,hexagonal,490.42245001066544,Mg18 Au6
P4/nmm,129,tetragonal,114.80258249082776,Nd2 Co2 Si2
Pa-3,205,cubic,299.85473709613757,Mn4 Te8
Fm-3m,225,cubic,65.4063534878013,Sc1 Sb1 Ru2
Pm-3n,223,cubic,109.41400321033024,V6 Rh2
Pm-3m,221,cubic,65.13786381935667,K1 Mg1 H3
P4/nmm,129,tetragonal,120.553881288209,Ce2 Si2 Os2
Fm-3m,225,cubic,269.8776749163807,Rb2 W1 Cl6
P6_3mc,186,hexagonal,204.88329293597488,Cd2 Br4
P6_3/mmc,194,hexagonal,429.30834325681207,Ti12 Sn10
P4/nmm,129,tetragonal,176.35557973868643,U2 Sb4 Ru2
I4/mmm,139,tetragonal,84.38305398538624,Lu1 Si2 Pd2
Pm-3m,221,cubic,135.3601962505106,Nd3 In1 C1
R-3m,166,trigonal,158.48000023182757,Ba1 Li2 Mg2 Si2
I4/mmm,139,tetragonal,59.55093486059895,Y1 Co2 B2
Fm-3m,225,cubic,297.37110323212715,Cs2 W1 Cl6
P4/ncc,130,tetragonal,435.63357249205507,Cu4 Bi8 O16
C2/m,12,monoclinic,133.9197793551777,Dy2 Al3 Si2
I4/mmm,139,tetragonal,111.38535466851738,Cs1 Fe2 As2
Cmcm,63,orthorhombic,166.00779577646966,Re2 Bi2 O8
Fm-3m,225,cubic,98.42731782651907,Yb1 In1 Hg2
P4/nmm,129,tetragonal,122.09865321103757,Hf2 Si4 Cu2
Fm-3m,225,cubic,66.08164704430273,Mg2 Fe1 H6
I4/mmm,139,tetragonal,142.58002308902869,Ba1 P4 Pd2
Pnma,62,orthorhombic,660.7634174432567,Si8 Pd36
Fdd2,43,orthorhombic,143.31247439144897,Cu4 B4 Ir4
Fm-3m,225,cubic,97.11685133528657,Dy1 Y1 Ag2
P2_1/c,14,monoclinic,140.26212262367864,Hf4 O8
Fdd2,43,orthorhombic,151.97165956117794,B4 Pd4 Ir4
Pca2_1,29,orthorhombic,287.2261120932404,Se4 O4 F8
Pnma,62,orthorhombic,162.8549051878892,Si4 Rh8
P6/mmm,191,hexagonal,66.43064180590687,Ce1 Co3 B2
Cmcm,63,orthorhombic,151.07027601613794,Na2 B2 F8
F-43m,216,cubic,60.760463390420824,Mg1 Cu1 Sb1
P-42_1m,113,tetragonal,206.5102168944272,Ba2 S6
P-1,2,triclinic,281.21761113960457,B4 H12 O12
Pm-3m,221,cubic,53.91828014820551,Mg1 Co3 C1
Pm-3m,221,cubic,64.16596405236204,Np1 Si3
I-42d,122,tetragonal,202.9421621734153,Al2 Ag2 Se4
P6/mmm,191,hexagonal,64.51574202603643,U1 Co3 B2
Pnma,62,orthorhombic,177.7805169159298,Ta4 Si4 Rh4
P-3m1,164,trigonal,57.37523855406784,Cr1 S2
I-42d,122,tetragonal,262.0652268658232,Zn2 Sn2 Sb4
P4/nmm,129,tetragonal,131.0461177971667,Ac2 Cl2 O2
Pnma,62,orthorhombic,944.0164491684567,Cs4 Sn4 I12
Cmc2_1,36,orthorhombic,159.58060660815238,Na4 Si2 O6
I-42m,121,tetragonal,188.36112165441153,K1 Ag2 P1 S4
Ibam,72,orthorhombic,182.8292372952798,Na6 Ag2 O4
I4/mmm,139,tetragonal,131.87164036766438,Hf3 Te2
Cmcm,63,orthorhombic,199.32493431775524,Ba2 Si4 Ni4
Fm-3m,225,cubic,64.23106478312434,Ti2 Al1 Mo1
Fm-3m,225,cubic,99.02726354125201,Pm2 Si1 Au1
Pa-3,205,cubic,510.4905705527435,Pb4 N8 O24
Pm-3m,221,cubic,64.90460277624453,Ba1 Li1 H3
P-62m,189,hexagonal,178.11123680831653,Sc3 In3 Pt3
P6_3mc,186,hexagonal,382.5454337063188,Li2 Sn8 Au6
I4_1/amd,141,tetragonal,197.26428524864187,Li2 Sm2 Se4
I-42m,121,tetragonal,163.9331748103141,Cu2 Hg1 Ge1 S4
R-3m,166,trigonal,114.80642836573554,Pt1 Pb1 F6
R-3m,166,trigonal,66.80661627012809,Ni1 Cl2
P-3m1,164,trigonal,582.8820956303435,Nb6 Te2 Cl14
I4/mcm,140,tetragonal,112.58865065012024,K2 H2 F4
Pa-3,205,cubic,225.4760007480539,As8 Pd4
I-4,82,tetragonal,261.5627575459447,In2 Hg1 Te4
Cmcm,63,orthorhombic,247.5210777042658,Ba2 Zn10
P6/mmm,191,hexagonal,80.09016622991787,Tb1 B2 Ru3
P4/nmm,129,tetragonal,119.9142798138098,Sr2 H2 Cl2
P-62m,189,hexagonal,203.89423092931878,Dy3 Bi3 Rh3
C2/c,15,monoclinic,176.93215018780313,Pd2 S2 O8
P2_12_12_1,19,orthorhombic,361.5592293836993,H8 Se4 O16
Pbam,55,orthorhombic,269.79895284590344,Tl4 Pd2 Se4
Pnma,62,orthorhombic,240.64637222906578,Zr4 Sb4 Pd4
Pnma,62,orthorhombic,503.48067144729237,Ba4 Si8 O20
Fm-3m,225,cubic,53.82773289027022,Ti1 Zn1 Cu2
I-4,82,tetragonal,198.6666129694597,Zn1 In2 Se4
C2/c,15,monoclinic,206.2950715000683,Ca4 Si2 Ir4
Pnma,62,orthorhombic,307.86200672938253,Sr4 Pb4 O12
P1,1,triclinic,208.76770937195863,Si6 P4 Pt2
R-3,148,trigonal,151.97111121715835,Rb1 Bi1 F6
P6_3mc,186,hexagonal,88.16255275857952,La2 N2
Pnma,62,orthorhombic,194.05750656153103,Sc4 Si4 Rh4
Cmcm,63,orthorhombic,198.32192829870377,Sr2 In4 Ir2
Pnma,62,orthorhombic,241.35109939307938,Sr4 H8 O8
C2/m,12,monoclinic,219.93132646871575,Sm4 Ge4 Ru2
P4/mbm,127,tetragonal,333.1729836717187,Hf4 In10
P6_1,169,hexagonal,922.6272753042613,In12 Se18
Pm-3m,221,cubic,111.05794449065425,Gd1 Tl3
I4mm,107,tetragonal,212.49607208045657,Cs2 K1 Zr1 O1 F5
P2_13,198,cubic,988.8271629855384,K12 Bi4 Se12
Cmcm,63,orthorhombic,168.10563123211793,Y2 In4 Ni2
R-3m,166,trigonal,101.86217308603463,Zr2 Cl2
Cmcm,63,orthorhombic,164.11489179665085,Na2 Ga2 H8
P6_322,182,hexagonal,185.70696350847984,Al10 W2
Fm-3m,225,cubic,100.73646748969377,Ce1 Mg3
Pnma,62,orthorhombic,1114.5898057684853,Ta12 Si4 Te24
Fm-3m,225,cubic,115.62938908311953,Na2 Tl1 Bi1
Pm-3m,221,cubic,66.63851991202127,In1 Pt3
F-43m,216,cubic,72.21321094915892,Li2 In1 Ag1
P-62m,189,hexagonal,220.98604471330682,Tm3 Ag3 Pb3
Fm-3m,225,cubic,97.06423822458494,Li1 Pm2 Ge1
I4_1/a,88,tetragonal,428.8254503692708,Si2 Cu8 P16
Pnma,62,orthorhombic,283.8914132857694,Cu4 S4 O16
I4/m,87,tetragonal,92.10755964953184,Sc1 Ag4
P4/nmm,129,tetragonal,119.25635487322943,Nd2 Co2 Ge2
Pnma,62,orthorhombic,517.799999756235,Sr8 Ag8
P-6m2,187,hexagonal,142.63364438133985,U1 Cr6 P4
R-3,148,trigonal,543.714517349512,Sr9 Ag6
Pm-3m,221,cubic,177.26906979986217,Rb3 Au1 O1
Cmcm,63,orthorhombic,201.20280097067024,Sr2 In4 Pt2
I4/mmm,139,tetragonal,60.14047366895279,V1 Pt3
Pmmn,59,orthorhombic,199.05772754820788,Ba2 Li4 Si2
C2/m,12,monoclinic,282.01136690517006,Y2 Cl6
Pnma,62,orthorhombic,430.36222413613274,Ba4 Br8
P6/mmm,191,hexagonal,139.04312336429336,Ba1 Au5
Pm-3m,221,cubic,77.38812520310228,Nb3 O3
P2_13,198,cubic,105.39257849684287,Be4 Au4
P6/mmm,191,hexagonal,103.41559005280054,Co3 Sn3
Pm-3n,223,cubic,111.64161548771376,V6 Pt2
Pm-3m,221,cubic,93.31480328993415,Sc1 In3
Pca2_1,29,orthorhombic,1058.0497187899075,S32 O4
I4/mmm,139,tetragonal,111.63223815425411,K2 Mg1 H4
Cmcm,63,orthorhombic,306.66091653762857,Sr2 In8 Pd2
I4/mmm,139,tetragonal,95.77496185077698,U2 Bi1 N2
I-42d,122,tetragonal,225.1419253512003,Ga2 Cu2 Te4
I4/mcm,140,tetragonal,330.8161298269075,Cd10 Au6
I4/mmm,139,tetragonal,129.71930892610752,U2 Ge2 Se2
F-43m,216,cubic,47.12566057794863,Al1 As1
Immm,71,orthorhombic,141.23224334809873,Li5 Br2 N1
Pm-3m,221,cubic,33.22459894072078,Sc1 Ru1
I-42d,122,tetragonal,178.36815311751553,Zn2 Si2 As4
F-43m,216,cubic,60.95865632490353,Li2 Ga1 Au1
Cmce,64,orthorhombic,385.91696141120906,Mg8 B16 C16
Pnma,62,orthorhombic,206.20536073603205,Y4 Si4 Ni4
P-62m,189,hexagonal,206.19801019776327,Nd3 In3 Rh3
I4/mmm,139,tetragonal,100.7054604595968,Ba1 Co2 As2
F-43m,216,cubic,70.26868539959413,Li2 In1 Au1
Fd-3m,227,cubic,92.75925796527369,Tb2 Co4
F-43m,216,cubic,72.41110156076515,Li2 Sb1 Au1
F-43m,216,cubic,70.21316148013564,Li2 Sn1 Au1
P2_13,198,cubic,321.60730169788314,Ba4 Ge4 Pt4
P6_3/mmc,194,hexagonal,139.6029356133014,Sc4 In2
Cmcm,63,orthorhombic,208.8440569177964,Ta6 N10
P6_3mc,186,hexagonal,127.42833010599688,Dy2 Ge2 Au2
Pm-3m,221,cubic,77.50480323583416,Nd1 B1 Rh3
P4/mbm,127,tetragonal,172.29102951125645,Zr4 In2 Co4
Cmcm,63,orthorhombic,572.7183782018943,Mg8 Au24
P4/nmm,129,tetragonal,106.51787741468085,Na2 Fe2 As2
F-43m,216,cubic,57.15172941478781,Hf1 Ni1 Sn1
P6_3/mmc,194,hexagonal,142.55996935821324,Hf4 In2 C2
Fm-3m,225,cubic,111.5810917872033,Ca1 Ac1 Zn2
Fm-3m,225,cubic,65.03321234207807,K1 Cl1
P4/nmm,129,tetragonal,143.03955236951415,U2 Ni2 As4
Fm-3m,225,cubic,62.025541072264005,Cd1 Ga1 Rh2
Pnma,62,orthorhombic,425.44885970288726,Pt4 F24
I4/mcm,140,tetragonal,146.80267663311895,Pd2 Pb4
Pm-3m,221,cubic,120.52069501411893,Nd1 Pb3
P4/nmm,129,tetragonal,111.55770129419864,Ce2 Mn2 Si2
P6_3/mmc,194,hexagonal,172.30856115583157,Tb4 In2
P4/nmm,129,tetragonal,120.52022609996736,La2 Fe2 Si2
I4/mmm,139,tetragonal,59.60944745772125,Sc2 B1 C2
P-62m,189,hexagonal,180.31395323473004,Zr6 Ga2 Co1
Cmcm,63,orthorhombic,207.74775172276324,Y2 Al8 Ni2
P-3m1,164,trigonal,153.6354703938404,Na1 Cu4 S4
I4/mmm,139,tetragonal,84.49144352932097,Th1 Co2 Ge2
Pnma,62,orthorhombic,152.37558294236268,Sb4 Rh4
Pn-3m,224,cubic,78.83288414788541,Cu4 O2
P-62m,189,hexagonal,209.58554063079657,Dy3 In3 Au3
P4/nmm,129,tetragonal,123.79095368955684,Y2 Ti2 Si2
Pnma,62,orthorhombic,238.8840210078475,Si4 Pd12
I4/mmm,139,tetragonal,279.8739561744376,Ba2 Cd2 Bi4
I4/mmm,139,tetragonal,101.32172176556628,Ba1 P2 Ru2
P-62m,189,hexagonal,137.5051228445378,Hf3 Fe3 Ge3
I4mm,107,tetragonal,139.66779534926758,Ba1 Sn3 Pt1
P2_1/c,14,monoclinic,421.99422256358696,As4 Pb6 O16
I-42m,121,tetragonal,157.14993681615343,Ti1 Cu4 S4
P6_3/mmc,194,hexagonal,217.282029100501,Ba2 Tl4
P3m1,156,trigonal,93.3091092444826,Dy1 Cu1 Se2
R-3m,166,trigonal,168.63233040932943,Be17 Nb2
P2_1/m,11,monoclinic,318.95381180315763,Sr6 Ge4 N4
Fm-3m,225,cubic,63.71671638984329,Ti1 Nb1 Re2
I4/mmm,139,tetragonal,206.35156282770942,Y1 Zn12
F-43m,216,cubic,30.05961719712393,Li1 Zn1 N1
P6_3mc,186,hexagonal,124.95633948198672,Li2 Zn2 Sb2
F-43m,216,cubic,76.69832961713438,Dy1 Bi1 Pt1
Pbcn,60,orthorhombic,131.7682648430045,V8 C4
F-43m,216,cubic,75.64019221333618,Er1 Bi1 Pt1
F-43m,216,cubic,76.15496189003858,Ho1 Bi1 Pt1
Fm-3m,225,cubic,61.0307711987684,Zr1 Al1 Cu2
I4_1/amd,141,tetragonal,991.4543128184489,In16 S24
F-43m,216,cubic,65.59323288363457,Lu1 Ni1 Bi1
F-43m,216,cubic,72.3752279917447,Dy1 Sb1 Pt1
F-43m,216,cubic,41.75533088564775,Al1 P1
Fm-3m,225,cubic,13.492197618980239,Cr1 H1
Ccce,68,orthorhombic,246.60058708756972,Sn8 Pt2
P4_32_12,96,tetragonal,484.8215405134656,Zn8 P16
P6_222,180,hexagonal,148.91765215717254,Nb3 Ge6
Fm-3m,225,cubic,60.78737064197783,Mn1 Sb1 Ru2
Pnma,62,orthorhombic,186.7028795425988,Zr4 Mn4 Si4
P2_1/c,14,monoclinic,158.94293665697387,Li4 B4 O8
I4/mcm,140,tetragonal,307.31878576638394,Rb2 In2 Te4
Immm,71,orthorhombic,104.83405564817637,Ca2 Ga1 Cu2
Pm-3m,221,cubic,27.181998607481987,Al1 Rh1
Pnma,62,orthorhombic,114.79178505208418,Mn4 As4
P6/mmm,191,hexagonal,111.84887627160836,Ca1 Pt5
P6_3/mmc,194,hexagonal,104.36778908388393,Sc2 Cu2 O4
Pnma,62,orthorhombic,233.84215703535878,Zr4 As8
P2_12_12_1,19,orthorhombic,813.5938553590421,Cs4 Ag4 Se16
I-42d,122,tetragonal,169.4177142437914,Mg2 Si2 P4
P6_3/mmc,194,hexagonal,167.39966835448513,Ho4 In2
Pnma,62,orthorhombic,179.1519743502237,Mg4 B16
C2/m,12,monoclinic,302.0647559498479,Hf2 Cu4 Te6
P4/nmm,129,tetragonal,115.58121597497222,Nd2 Fe2 Si2
P6_3/mmc,194,hexagonal,176.48111387053072,Mg2 Cd6
P-62m,189,hexagonal,176.4125989517325,Zr6 Co1 As2
Pnma,62,orthorhombic,199.95401178609274,Hf4 Si4 Mo4
Pm-3m,221,cubic,89.8212473346047,Zr3 In1
Pnma,62,orthorhombic,146.59062758004148,Co4 Mo4 P4
Pnma,62,orthorhombic,217.35737457844058,Zr4 Ni4 Sb4
P6_3/mmc,194,hexagonal,174.17516203017945,Sc2 Cd6
P4/nmm,129,tetragonal,86.53125005148306,Li2 Co2 As2
Pm-3m,221,cubic,92.17004425552769,Rb1 Ca1 F3
Fm-3m,225,cubic,254.70767216675938,K2 Tc1 Cl6
Pnma,62,orthorhombic,186.2145048456376,Zr4 P4 Ru4
Pnma,62,orthorhombic,92.11151810181912,Co4 P4
R-3m,166,trigonal,72.9668938282688,Ni1 Br2
R-3m,166,trigonal,92.91509827441622,Ni1 I2
Cmcm,63,orthorhombic,95.43613032180816,Sm2 Pd2
Cmcm,63,orthorhombic,201.13162970734047,I2 Br2
Cmcm,63,orthorhombic,188.2055988327855,Tm2 Cd6
