sg_symbol,sg_number,crystal_system,volume,formula
P4mm,99,tetragonal,402.80098506677234,Ti1 Pb1 O3
P-3m1,164,trigonal,207.01346545950423,Mg1 H2 O2
P-62m,189,hexagonal,935.5040244370916,B1 I3
P4/nmm,129,tetragonal,523.9293732829808,Sr2 I2 F2
P2_1,4,monoclinic,313.78203849657604,Cl2 F2
P-3m1,164,trigonal,297.12745955508393,V1 Cl2
P4/nmm,129,tetragonal,455.2399086091919,Sr2 H2 Br2
Pmma,51,orthorhombic,1352.0081565204457,K2 Au2 Se2
Pmma,51,orthorhombic,1253.3128131305152,K2 Au2 S2
Pmmn,59,orthorhombic,420.1757489107362,In2 Cl2 O2
Pmmn,59,orthorhombic,420.4580548352256,In2 Br2 O2
Pmmn,59,orthorhombic,310.51814519234233,Cr2 Cl2 O2
P-3m1,164,trigonal,506.1972039228268,Bi2 Te2 S1
Pmmn,59,orthorhombic,679.9302911231418,Dy2 S2 I2
P4/nmm,129,tetragonal,527.973252208223,Sr2 H2 I2
Pmmn,59,orthorhombic,331.7475503618876,V2 Br2 O2
P-3m1,164,trigonal,299.3133994279708,Mn1 Cl2
P3m1,156,trigonal,455.75829260860155,Bi1 Te1 I1
P-3m1,164,trigonal,413.62171516087864,Li2 Ce1 As2
P31m,157,trigonal,1099.5843643239255,P1 I3
P-6m2,187,hexagonal,397.3793109223303,In2 Se2
P4/nmm,129,tetragonal,504.76522710967294,Pr2 I2 O2
P4/nmm,129,tetragonal,542.1406213358857,K2 Ag2 Se2
Pmn2_1,31,orthorhombic,367.7103927768964,Ge2 S2
P-3m1,164,trigonal,347.1576682032795,Cd1 Cl2
Pmm2,25,orthorhombic,410.92307021034856,Na1 N1 O2
P-3m1,164,trigonal,465.82754791005226,Bi2 Se3
P-3m1,164,trigonal,503.9139149223213,Sb2 Te3
P3m1,156,trigonal,286.6071287373329,Ge1 Te1
P-3m1,164,trigonal,239.92448076508893,As2
P-3m1,164,trigonal,370.6030744988105,Bi2
Pmma,51,orthorhombic,160.32811517488142,Ga2
Pmmm,47,orthorhombic,224.49782657857966,Se2
Pmmn,59,orthorhombic,1440.5769744795214,Hf2 Te10
Pmc2_1,26,orthorhombic,1284.2210712961132,Rb4 Te2
P-3m1,164,trigonal,1169.880577417093,P2 Pd3 S8
Pmm2,25,orthorhombic,435.6471047888924,Ca1 C1 O3
P2_1/m,11,monoclinic,750.2222791052992,Sb2 P2 O8
P-3,147,trigonal,1070.8328436805805,Tl2 Sn1 As2 S6
P-3m1,164,trigonal,725.33513133231,Sb6 Te6
P2_1/m,11,monoclinic,865.8030964864128,Sb2 As2 O8
P2_1/m,11,monoclinic,1197.6382554844233,Pr4 I10
P2_1/m,11,monoclinic,1497.1647964403362,Pr4 Br10
P-3m1,164,trigonal,679.6862542686255,Zr1 P2 H2 O6
P4/mmm,123,tetragonal,451.1226029105252,Sr3 Fe2 Cl2 O5
P-6m2,187,hexagonal,226.51381200541655,Nb1 S2
P4/nmm,129,tetragonal,380.970806754268,U2 Te2 N2
P-6m2,187,hexagonal,456.22746959857824,Mg3 Au1
P-3m1,164,trigonal,302.6417459484138,Ti2 Te2 P1
P-3m1,164,trigonal,201.59756706473735,Co1 S2
P-3m1,164,trigonal,200.06501229309566,Fe1 S2
P3m1,156,trigonal,271.5976282263493,Zr1 N1
P4/nmm,129,tetragonal,365.8105840880633,Na2 Mn2 P2
P4/nmm,129,tetragonal,414.68859801583733,Ce2 S2
P-31m,162,trigonal,713.0727113676326,Ti2 Cl6
P-3m1,164,trigonal,150.11161627344813,Fe1 O2
Pmma,51,orthorhombic,886.3906863325639,Te4 Au2 Cl2
P4/nmm,129,tetragonal,400.9952916993342,U2 I2 N2
P4/nmm,129,tetragonal,434.66102701054183,Pu2 Br2 O2
P-3m1,164,trigonal,150.41798587934431,Co1 O2
P-3m1,164,trigonal,243.1907089076343,Tb2 C1
P-3m1,164,trigonal,246.17513504583016,Y2 C1
Pmma,51,orthorhombic,434.3823161129818,Ca2 Si2
P-3m1,164,trigonal,318.57394659108485,Te2 Au1
P4/nmm,129,tetragonal,387.3924753820345,Sm2 S2
Pbcm,57,orthorhombic,713.0284010866301,Li4 Bi4 O8
P2_1/c,14,monoclinic,1794.1647213917029,Pt4 I8
Pmc2_1,26,orthorhombic,2646.953094286569,Rb2 I6
Pbam,55,orthorhombic,2486.163431869215,Tl2 I6
P2_1,4,monoclinic,771.1485477296033,Br4 O2
P4/mbm,127,tetragonal,1296.4477949871427,Rb2 Br2 F8
P2_1/m,11,monoclinic,690.4117958456521,Sr2 Bi4 O8
P-1,2,triclinic,982.0135722604344,Pd1 Se6 Cl2
P-3m1,164,trigonal,269.13710671221804,Mg5 H2 O6
P-3m1,164,trigonal,251.0077734139251,Mg4 H2 O5
P-3m1,164,trigonal,233.48097084246137,Mg3 H2 O4
Pmm2,25,orthorhombic,492.98044106229025,C1 N1 Cl1
C2/m,12,monoclinic,771.1574387640624,Ta2 Pd1 Se6
P1,1,triclinic,739.5531926082198,Sn1 P7 Au3
P2_1,4,monoclinic,1292.4254471916133,K4 Se10
P2/c,13,monoclinic,699.1204594574691,Pd2 Br4
P3m1,156,trigonal,1343.0942043511034,Ta3 Se1 I7
P3m1,156,trigonal,1044.4994194085075,Nb3 Br8
C2/m,12,monoclinic,903.8593623475181,Si6 P6
P-3m1,164,trigonal,312.6849381343516,Zr2 Br2
P-3m1,164,trigonal,267.7220177332863,Cr3 O8
P2/c,13,monoclinic,2160.231492820468,Sr2 Al4 Cl16
P4/nmm,129,tetragonal,1156.2882125430406,Pb4 S4
Pmn2_1,31,orthorhombic,698.7293702220015,Ga2 Te2 Cl2
Pmmn,59,orthorhombic,351.6385090385787,Al2 Cl2 O2
P-3m1,164,trigonal,171.332695027186,W2 N1
C2/m,12,monoclinic,2159.8759583133265,Nb4 Cl16
P-6m2,187,hexagonal,338.04456715042306,Y1 N1
P-6m2,187,hexagonal,467.0545419428431,Yb1 Se1
P-6m2,187,hexagonal,331.83860160622515,Ga2 Se2
P4/nmm,129,tetragonal,424.30557468667564,Rb2 Mn2 P2
Pcca,54,orthorhombic,978.391187705254,Ag4 Cl4 O8
C2/m,12,monoclinic,1622.4219758123588,Al4 Cl12
P3m1,156,trigonal,1193.4280427280921,Nb3 S1 Br7
P-3m1,164,trigonal,497.6868684387115,Bi2 Te1 Se2
Pmma,51,orthorhombic,1443.0639659073481,Ta2 Te10 Pt2
P1,1,triclinic,517.6187169083283,K1 C1 N1
P-6m2,187,hexagonal,1197.7863546639298,Rb3 Mo2 Cl9
P312,149,trigonal,838.2614324471557,In1 Cu1 P2 Se6
P2_1/c,14,monoclinic,2250.8792506134737,Lu4 P4 S16
Pmna,53,orthorhombic,1250.7885143214287,Nb4 Co4 Te8
P1,1,triclinic,1024.7591419059368,As4 S6
C2/m,12,monoclinic,705.7064153421733,Ta2 Pd1 S6
P2_1/c,14,monoclinic,1482.9386741092728,Pd4 I8
Pmmn,59,orthorhombic,586.0449617744414,Ho2 S2 I2
Pmna,53,orthorhombic,634.4922365220906,Si4 S4
P-3m1,164,trigonal,425.7899271390901,Tb2 Ga2 I2
P3m1,156,trigonal,320.9979122927057,Al2 Fe1 S4
P-3m1,164,trigonal,289.3150366469056,Nb2 Co1 S4
P2_1/m,11,monoclinic,625.6713624612257,Hf2 Te6
Pmma,51,orthorhombic,552.9323456928563,Lu2 Te6
Pmma,51,orthorhombic,568.1094394445089,Dy2 Te6
P2_1/m,11,monoclinic,747.0360494448431,Th2 Te6
P1,1,triclinic,787.1188266697283,Ag3 Sn1 P7
P-3,147,trigonal,585.048528654864,Zn1 C2 S2 O6 F6
Pmc2_1,26,orthorhombic,1782.8983089195817,Nb6 Si2 Te12
P-3m1,164,trigonal,429.14044075839166,Pb1 I2
P-3m1,164,trigonal,316.3249433451552,Y2 Cl2
P-1,2,triclinic,961.3745769565725,Nb2 Se4 Br4
P-3m1,164,trigonal,330.98407575436374,Yb2 Cl2 O2
P-3m1,164,trigonal,209.35411392126323,V1 S2
P-3,147,trigonal,2999.6868589563437,Bi14 Te13 S8
Cm,8,monoclinic,2781.238114909873,Nb2 P4 S16
P-3m1,164,trigonal,428.77864872653976,Pb1 I2
P3m1,156,trigonal,1226.8723775614533,Nb3 Te1 I7
P-6m2,187,hexagonal,309.8861190628969,Ga2 Se2
Pmmn,59,orthorhombic,380.10683020219477,Hf2 Br2 N2
P2_1/m,11,monoclinic,680.4653527886695,U2 Te6
P3,143,trigonal,918.0872223273514,Ag1 Bi1 P2 Se6
P-31m,162,trigonal,1179.5300504201075,Bi2 I6
Pmma,51,orthorhombic,560.2832291119564,Er2 Te6
P-3m1,164,trigonal,399.82849327429096,Yb1 I2
Pmmm,47,orthorhombic,800.6762462688264,Pr4 C2 Cl5
P2_1/m,11,monoclinic,631.6553722280854,Zr2 I4
P-3m1,164,trigonal,536.7975347130697,Bi2 Pb2 Se5
P-31m,162,trigonal,698.1932192866838,Ru2 Cl6
P-31m,162,trigonal,811.0799267298844,Ti2 Br6
C2/m,12,monoclinic,714.5299742801202,Ti2 Cl6
P-3m1,164,trigonal,999.8432944336985,Hg3 Br6
P-3m1,164,trigonal,290.82828336024767,Lu2 C1 Cl2
P-1,2,triclinic,1248.5001000387708,Re6 Se8 Cl2
P-3m1,164,trigonal,327.04801891386956,Zr2 I2 N2
P-31m,162,trigonal,661.205338493211,Fe2 Cl6
P4/nmm,129,tetragonal,347.6976552120667,Yb2 Br2 O2
P2_1/m,11,monoclinic,582.2564547694042,Pb4 O6
Pmn2_1,31,orthorhombic,342.4483550537193,Sc2 H2 O4
P-1,2,triclinic,532.4296358242257,Al2 H6 O6
Pc,7,monoclinic,622.3802924812189,Te2 H4 O8
P3m1,156,trigonal,386.8344569348412,Cd1 In1 Ga1 S4
P-3m1,164,trigonal,334.29356688915357,Tb2 H4 Br2
P-3m1,164,trigonal,429.587292587108,Pb1 I2
P1,1,triclinic,990.9466951770258,Nb3 Ir1 Se8
P-3m1,164,trigonal,472.76829838214326,Bi2 Pb1 Se4
P-3m1,164,trigonal,542.6510033280861,Bi2 Te4 Pb1
P-1,2,triclinic,494.4288403963552,Pt2 Cl4
P-3,147,trigonal,893.147377510116,Yb2 Br6
Pmmn,59,orthorhombic,414.30447989631097,Ho2 Br2 O2
P4/nmm,129,tetragonal,397.3727105171733,Ho2 I2 O2
P4/nmm,129,tetragonal,402.89232134251256,Y2 I2 O2
Pmmn,59,orthorhombic,391.8103311981704,Tm2 Cl2 O2
P-3,147,trigonal,553.1962726991432,Ti2 Sn2 O6
Pmmn,59,orthorhombic,403.7765265793368,Tm2 Br2 O2
P-3m1,164,trigonal,382.1677854648543,Pr2 Br2 O2
P-3,147,trigonal,438.9575200016254,V1 C2 O6
P-3m1,164,trigonal,619.4212597761482,Ti1 Co3 O8
P4/nmm,129,tetragonal,376.72818718278864,Y2 Br2 O2
P-3,147,trigonal,405.0941151533546,Fe1 C2 O6
P-3m1,164,trigonal,315.60205740535815,Tm2 Cl2 O2
P-3,147,trigonal,527.6838743865821,Ti2 Ge2 O6
P-1,2,triclinic,150.3951105109372,Co1 O2
Pmn2_1,31,orthorhombic,292.3705760233044,Ga2 H2 O4
C2/m,12,monoclinic,1400.2960461300927,Bi4 S8
P4/nmm,129,tetragonal,382.47678015574076,Lu2 I2 O2
P4/nmm,129,tetragonal,355.84731824236786,Lu2 Br2 O2
P-62m,189,hexagonal,1274.764353662865,B2 C3 N6
P2_1/m,11,monoclinic,561.4329952508385,Ag2 Bi2 O4
P-1,2,triclinic,843.3004709717025,Ca1 Pb1 I4
P2_1/m,11,monoclinic,1189.3400258116492,Pr6 Os2 I6
P2_1/c,14,monoclinic,1355.3124142419363,B4 Cl8
P-6,174,hexagonal,1129.9773517536817,Ge3 Sb2 O9
Pmn2_1,31,orthorhombic,562.9776748688051,U2 Te6
P-3m1,164,trigonal,291.9752483735513,Sc2 H2 Cl2
P3m1,156,trigonal,1314.3557788380142,Nb3 I8
P2_1/c,14,monoclinic,1210.6188188218084,Ta4 Co4 Te8
P-3,147,trigonal,519.7395291457659,Co1 Cl2 O8
P4/mmm,123,tetragonal,387.50917506228814,Ca2 Cu1 Br2 O2
P2_1/c,14,monoclinic,2145.8356393146805,Pd2 Se16 Cl4
P-4m2,115,tetragonal,2088.004995723472,Hg4 I8
C2/m,12,monoclinic,150.38531191412963,Co1 O2
