sg_symbol,sg_number,crystal_system,volume,formula
P-1,2,triclinic,712.6558886661403,Te8 I8
Pna2_1,33,orthorhombic,367.68180951519383,K4 Na4 Ge4 O12
R-3,148,trigonal,388.69437695414854,Sb2 I6
P1,1,triclinic,257.6953040975254,Rb2 Li4 H12 N6
Pmmn,59,orthorhombic,651.4679111680147,Rb6 Sn8 Au2
Pbam,55,orthorhombic,117.04643486094706,Mn2 F6
P2_1/c,14,monoclinic,325.8888006117179,Pb8 O12
I-4,82,tetragonal,147.21889369612677,Ga2 Co1 S4
C2,5,monoclinic,121.34454423846564,Li1 V1 P2 O7
P4_322,95,tetragonal,261.0001329487017,Li4 Cr4 Si4 O16
P6_3mc,186,hexagonal,214.89076388224188,Al2 P2 O8
Pbca,61,orthorhombic,1402.181682736924,Cs16 Nb16 N32
Pmn2_1,31,orthorhombic,163.75211062599826,Hg2 S2 O8
F-43m,216,cubic,59.14561543024554,Zn1 Te1
R-3m,166,trigonal,187.9347597042493,Na4 Hg1 P2
I4/mmm,139,tetragonal,157.0534661398035,Na4 Br2 O1
I4/mmm,139,tetragonal,129.67281568881637,Ba2 Pb1 O4
Pm-3m,221,cubic,93.47041948848707,Na3 Cl1 O1
R-3,148,trigonal,235.20438421145835,Sc2 Cl6
P2_1/c,14,monoclinic,794.0591335161554,Tl4 Te2 I12
Pmmn,59,orthorhombic,565.3723556648536,Mo4 Br12
I4,79,tetragonal,541.5835275535132,Tl9 Sb1 Te6
Pm-3m,221,cubic,77.51799976853628,K1 Mn1 F3
C2,5,monoclinic,121.65221803743871,Li1 Mn1 P2 O7
Pnma,62,orthorhombic,706.067975214884,Na4 Li12 Si24
I-42d,122,tetragonal,272.94135989775924,Li2 In2 Te4
C2/m,12,monoclinic,191.42547573982858,Li6 Br3 N1
I-42d,122,tetragonal,142.40326452070417,Be2 Ge2 P4
P6_3mc,186,hexagonal,770.0527485400975,Ba8 Br12 O2
F-43m,216,cubic,58.51137509454741,Zr1 Ni1 Sn1
Cc,9,monoclinic,366.86033313941,Cr2 P6 O18
I4/m,87,tetragonal,544.4724325863945,Tl9 Bi1 Te6
Fm-3m,225,cubic,140.87303248339737,Ag1 P1 F6
P-42_1c,114,tetragonal,588.8423870710554,S8 O20 F8
I-4,82,tetragonal,179.24583416873776,Mn1 Ga2 Se4
P4_32_12,96,tetragonal,595.070015723445,Y8 Ge8 O28
C2,5,monoclinic,177.48826217437986,Li5 Ti1 Si2 O8
P2_1,4,monoclinic,245.98831365764877,K2 Li2 Si4 O10
P-6c2,188,hexagonal,453.3143044640556,Ta2 Tl2 Ge6 O18
F-43m,216,cubic,46.45497029971281,Pr1 O1 F1
P6_3cm,185,hexagonal,291.34140280914863,Li16 Co2 O12
R3m,160,trigonal,86.33006689462783,Cr1 Ag1 Se2
Fm-3m,225,cubic,264.767812426512,Rb2 Pt1 Cl6
Amm2,38,orthorhombic,228.97348115762145,Pr4 Se3 O4
Cmc2_1,36,orthorhombic,162.4714088904009,Mg4 Nb2 N6
P1,1,triclinic,142.77046876538034,Li3 Ti1 P2 O8
I4/mmm,139,tetragonal,268.69148737512114,Rb4 Br2 O1
P-1,2,triclinic,1664.5444124251005,K30 Mo14 N38
Pc,7,monoclinic,160.45300211348257,Ta2 As2 O8
R-3m,166,trigonal,145.02865176299997,Li4 Ti3 O8
P-6c2,188,hexagonal,447.32204553842234,K2 Ta2 Ge6 O18
P2_12_12_1,19,orthorhombic,497.0530466429147,Cd4 P8 O24
Pnma,62,orthorhombic,1042.3947712400688,Rb8 Co4 Br16
P4/mmm,123,tetragonal,142.2354317225635,Cs1 Br2 F1
P2_1,4,monoclinic,437.3679766080706,K2 La2 Ge2 Se8
Imm2,44,orthorhombic,97.5546951081543,H4 I1 N1
P6_3mc,186,hexagonal,688.8301806984972,K12 Hg2 S8
R32,155,trigonal,90.53277827836494,K1 N1 O3
P3_121,152,trigonal,926.4811002835283,K6 P6 Se18
P3m1,156,trigonal,324.10542690063915,Zn8 S8
P2_1/c,14,monoclinic,482.8503731475391,B4 Cl4 F24
Fm-3m,225,cubic,299.56258406087113,Cs2 Pt1 Cl6
C2/c,15,monoclinic,380.82581189104445,Be8 P16
P1,1,triclinic,395.6717844948644,P4 H12
P6_3,173,hexagonal,590.3212391507598,Dy6 Cu2 Sn2 Se14
P-3m1,164,trigonal,91.82753555287681,Mg1 Br2
Pbam,55,orthorhombic,624.726607904813,Ge8 As16
Immm,71,orthorhombic,365.3605066611739,Ta2 I4 Cl4
R-3m,166,trigonal,117.71069198332287,Rb1 Bi1 S2
Fm-3m,225,cubic,318.7154452709079,Cs2 Pb1 Cl6
P2_1/c,14,monoclinic,434.9185198310265,Fe6 P24
Pmn2_1,31,orthorhombic,326.89521426823944,Cu4 Hg2 Ge2 S8
P3m1,156,trigonal,387.5779194062061,Te4 Mo2 W2 Se2 S2
P4/nmm,129,tetragonal,250.8689783497699,Rb2 Ca2 Sb2
Cmc2_1,36,orthorhombic,161.98745706071304,Mg4 Ta2 N6
Pna2_1,33,orthorhombic,373.3799618878514,Na4 Cd4 P4 O16
P4/mmm,123,tetragonal,251.99529593073652,K2 Pt1 Br4
R-3,148,trigonal,240.34549598541284,Na2 Mn2 Cl6
P-1,2,triclinic,236.80746487869905,P12 Ru3
P6_3mc,186,hexagonal,523.8869023998326,Na12 P8 W2
P-62m,189,hexagonal,447.23245193477266,K6 Re3 H27
R-3,148,trigonal,196.2515954672952,Tl2 Sb2 O6
Fm-3m,225,cubic,337.2104244673626,Cs2 Pt1 Br6
F-43m,216,cubic,142.7399127199213,Ba1 La1 Mg1 Bi1 O6
I-42d,122,tetragonal,401.4078797148325,B12 Pd6 O24
P3m1,156,trigonal,76.91066948977229,Sr1 Al1 Si1 H1
I-4,82,tetragonal,174.34518186940494,Al2 Zn1 Se4
R-3,148,trigonal,236.5732327711168,Re1 Ag2 Cl6
P4_2/nmc,137,tetragonal,221.35876520967963,Li12 Mo2 N8
Fm-3m,225,cubic,291.0406993774347,Rb2 Pb1 Cl6
Pa-3,205,cubic,445.552746955146,Mg4 N8 O24
P4_12_12,92,tetragonal,923.4690939040246,Zn4 H48 Se4 O40
P2_1/c,14,monoclinic,774.1750581172679,Ge4 Cl16
I4/mmm,139,tetragonal,327.09616560955914,Cs2 Au2 Cl6
I4/mmm,139,tetragonal,108.69196466717301,K2 Mg1 F4
P-42_1c,114,tetragonal,440.5027469153813,Na8 Sn2 S8
P6_3/mmc,194,hexagonal,256.28267776112045,Rb2 Ni2 Cl6
P4/nmm,129,tetragonal,251.00045225218946,K2 Ca2 Bi2
P2_1/c,14,monoclinic,809.4597005923989,Ti4 Cl16
P2_1/m,11,monoclinic,496.07162546155655,K4 Zn2 Br8
C2/c,15,monoclinic,186.17843049550635,Ag4 Pb2 O4
Fm-3m,225,cubic,268.32624116467247,K2 Sn1 Cl6
Pmn2_1,31,orthorhombic,277.72305464945924,Ba2 Be4 Si4 O14
Pmmn,59,orthorhombic,423.56584133888146,As2 Cl10
Fm-3m,225,cubic,249.34391976354397,K2 Pt1 Cl6
Pbca,61,orthorhombic,1504.816608526437,Li64 Si32 N64
Pna2_1,33,orthorhombic,352.98670156637684,Li8 Al4 Fe4 O16
C2,5,monoclinic,114.11767055230717,Al4 O6
P3_1,144,trigonal,299.25716377523787,La3 Ge3 B3 O15
P2_12_12_1,19,orthorhombic,664.075128205068,Mo4 P8 O32
Pc,7,monoclinic,489.3973080204214,P4 Pb4 S12
Amm2,38,orthorhombic,331.1919243463631,Hf5 P7 Pd9
P1,1,triclinic,412.45227929344713,Ag8 Ge1 Te6
P1,1,triclinic,144.39223358868574,Fe1 Si4 P4
P6_3/mmc,194,hexagonal,178.37507167396848,N4 O10
Pnma,62,orthorhombic,523.9027152615265,Ba4 Cu8 Te8
Ibam,72,orthorhombic,203.4573833749766,Be2 Br4
R-3c,167,trigonal,68.27637982176051,Al2 H6
P1,1,triclinic,102.97689253546142,Li5 Cr1 O5
P2_1,4,monoclinic,539.3234284380379,Li20 Sb4 S4
I-42m,121,tetragonal,88.55015881891626,Ag1 Cl1 O4
P-1,2,triclinic,672.4772981277227,Si6 Cl12 O6
Pnma,62,orthorhombic,714.4414740498376,P4 Br12
I4/mmm,139,tetragonal,250.6844815762259,Rb2 Mn1 Br4
Pbca,61,orthorhombic,637.2333734854685,Re8 P32
C222_1,20,orthorhombic,183.97169109473373,Li4 Al2 Fe2 O8
P2_12_12_1,19,orthorhombic,918.6844299909595,K8 Se20
Pna2_1,33,orthorhombic,358.9015003102546,Li4 Fe4 Si4 O16
P2,3,monoclinic,225.68654173044894,Li1 Nb1 Te3 O12
P6_222,180,hexagonal,296.1042434526068,Li3 Co3 Si3 O12
Pna2_1,33,orthorhombic,590.0043838914779,P4 Cl12 O4
P2_1,4,monoclinic,370.3269830569169,K2 Tb2 Ge2 S8
P4_2/mmc,131,tetragonal,76.46997973180635,Pt2 S2
I-4,82,tetragonal,242.6070279850874,Ga1 Cu1 I4
I4mm,107,tetragonal,35.8032147161403,Ca1 H1 N1
P6_3/mmc,194,hexagonal,937.9431991632528,Rb6 Os4 Br18
P1,1,triclinic,206.0470285065271,Li4 Mn5 O10
P2_12_12_1,19,orthorhombic,443.8162563211789,Li4 V4 P4 O20
P1,1,triclinic,202.5850174457046,B3 H18 N3
P4_32_12,96,tetragonal,258.08877895266505,Ge12
I4cm,108,tetragonal,625.9441349655789,Rb4 Sn2 Te10
I4_1md,109,tetragonal,303.91472658553994,Ga4 Te2 Se4
C2/m,12,monoclinic,364.91374183003535,Rb2 Au2 Br6
Pna2_1,33,orthorhombic,294.0465327370974,H12 N4 O16
P4_332,212,cubic,581.3441441064712,Zn8 Ge12 O32
I4_1md,109,tetragonal,269.32541570044646,Ga4 Te2 S4
Fm-3m,225,cubic,265.0357563411271,Na6 S2 Cl1 O8 F1
P-1,2,triclinic,619.8780081949232,Al2 Bi2 Br12
Cmcm,63,orthorhombic,150.31731869022704,Mn4 O2 F6
P1,1,triclinic,118.3422352870442,Li1 Co2 B2 O6
Fm-3m,225,cubic,242.91319298960028,K2 Mn1 Cl6
P-42_1m,113,tetragonal,311.1111191724125,Li4 Mn2 P4 O14
P2_12_12_1,19,orthorhombic,690.8349385734093,H28 Se8 N4 O24
Fdd2,43,orthorhombic,206.47002626787338,K2 P2 H4 O8
Pnma,62,orthorhombic,218.75363355610466,Lu4 Ga4 O12
P4/mmm,123,tetragonal,104.1749736161605,Ca3 B1 N3
C2/c,15,monoclinic,141.9188642699943,Li4 Ag2 F6
P-42_1m,113,tetragonal,149.92932772522607,H8 C2 N4 O2
P2_1/c,14,monoclinic,434.0324908778786,Na4 H16 Br4 O8
Pmn2_1,31,orthorhombic,209.30877625336973,Ta4 Cr2 N2 O10
C2,5,monoclinic,119.91712082049985,Bi1 B3 O6
R-3m,166,trigonal,150.5172322730887,Pd3 Pb2 S2
Imm2,44,orthorhombic,55.88779120985418,Na1 N1 O2
Fmm2,42,orthorhombic,19.119667776960842,B1 N1
I-4,82,tetragonal,134.7838918076072,Ba1 La1 Mg1 Nb1 O6
P-6,174,hexagonal,374.5982445195603,Ga12 N4 O12
P2_12_12_1,19,orthorhombic,490.35251069876205,Rb4 B12 O20
Pnma,62,orthorhombic,292.86915889205517,Rb4 H8 O4 F4
Pbcn,60,orthorhombic,120.56208337445095,Mg4 H8
Pnma,62,orthorhombic,142.71732143754645,Ca4 H8
Pnma,62,orthorhombic,179.4499184263538,Sr4 H8
P1,1,triclinic,210.1047488518435,Re2 H6 O10
P2_12_12_1,19,orthorhombic,391.65921640607667,Si8 O16
Aem2,39,orthorhombic,205.82873483826353,Pb2 S2
P1,1,triclinic,205.7516827422801,Li6 Cu1 B4 O10
Cmc2_1,36,orthorhombic,375.49269170492664,Li10 Sb2 S8
I-42d,122,tetragonal,307.25809749349776,Ca2 Sm4 S8
I4_1/amd,141,tetragonal,217.02670137548955,Na2 Bi2 Se4
Pm-3m,221,cubic,65.13786381935667,K1 Mg1 H3
P6_3cm,185,hexagonal,434.5361005424576,Y6 In6 O18
P1,1,triclinic,223.1971370601475,Re2 H6 O10
P2_1,4,monoclinic,388.08104822435075,Re4 H8 O18
P2_1/c,14,monoclinic,285.58426567911965,Si4 H16
P6_3mc,186,hexagonal,204.88329293597488,Cd2 Br4
Pnma,62,orthorhombic,516.0800213230675,B4 S4 F28
I4_1/amd,141,tetragonal,72.31030643667363,Li2 Cr2 O4
I-4m2,119,tetragonal,73.31311266171261,Li2 Ti1 Co1 O4
Pmn2_1,31,orthorhombic,212.0790088651682,B8 Pb2 O14
C2/m,12,monoclinic,295.0679433721251,Ca5 P8
I-42m,121,tetragonal,136.7759089805101,Zr3 Ge1 O8
P3_1,144,trigonal,177.25641704832378,Zn3 Te3
I-42d,122,tetragonal,86.51421919781383,Mg2 Si2 N4
P-1,2,triclinic,268.16776530740117,Nb2 Se4 Cl4
Cmc2_1,36,orthorhombic,298.7426488239202,Cs4 Ce2 O6
Fm-3m,225,cubic,66.08164704430273,Mg2 Fe1 H6
C2/m,12,monoclinic,248.9815047114844,Nb2 S4 Cl4
P2_1/c,14,monoclinic,140.26212262367864,Hf4 O8
P6_3/mmc,194,hexagonal,136.5292943390513,Y2 Ag2 O4
Pca2_1,29,orthorhombic,287.2261120932404,Se4 O4 F8
Cmcm,63,orthorhombic,151.07027601613794,Na2 B2 F8
P2_1/m,11,monoclinic,339.2359662368695,Rb2 Ge2 Cl6
P-31m,162,trigonal,413.7121534178896,Sr2 Ca1 I6
P-42_1m,113,tetragonal,206.5102168944272,Ba2 S6
Pmmn,59,orthorhombic,554.6260114300582,Rb6 Ge8 Au2
I-42d,122,tetragonal,202.9421621734153,Al2 Ag2 Se4
P6_3mc,186,hexagonal,290.1198959553465,Li2 H12 Cl2 O14
Pnma,62,orthorhombic,596.8529326275865,Mn4 In4 Br12
P2_1/c,14,monoclinic,246.151156582097,H16 O4 F8
I-42d,122,tetragonal,262.0652268658232,Zn2 Sn2 Sb4
Cmc2_1,36,orthorhombic,159.58060660815238,Na4 Si2 O6
R-3m,166,trigonal,60.03514071400852,Na1 N3
I-42m,121,tetragonal,188.36112165441153,K1 Ag2 P1 S4
P-1,2,triclinic,408.5694643897345,Ba2 P16
P-42_1m,113,tetragonal,337.99660267204257,Nb4 O4 F12
Pm-3m,221,cubic,64.90460277624453,Ba1 Li1 H3
R3m,160,trigonal,96.39528310021193,Tl1 I1 O3
P-31m,162,trigonal,165.5913899261413,Hg2 As2 O6
C222_1,20,orthorhombic,327.41880934826224,K4 Zn2 Si4 O12
P2_1,4,monoclinic,806.6805641619834,Rb6 Sm2 P4 S16
Cmc2_1,36,orthorhombic,121.68848735917254,Si4 N4 O2
Pbam,55,orthorhombic,234.64281234294643,Y4 Cr4 B16
I-42m,121,tetragonal,163.9331748103141,Cu2 Hg1 Ge1 S4
P1,1,triclinic,292.5132541594742,Na5 Li3 Ti5 O14
R-3m,166,trigonal,114.80642836573554,Pt1 Pb1 F6
P2_1/c,14,monoclinic,881.1855444523482,Br16 O24
C2/m,12,monoclinic,165.49156185253958,Ba2 Pb2 O6
P2_12_12_1,19,orthorhombic,218.87780161713238,Hg4 H4 O4 F4
I4/mcm,140,tetragonal,112.58865065012024,K2 H2 F4
P2_1/c,14,monoclinic,644.8000007957821,K8 C8 O24
C2/m,12,monoclinic,241.95531704154408,Ir2 Br6
P4_12_12,92,tetragonal,561.9825964908646,Lu8 Ge8 O28
P6_3mc,186,hexagonal,652.8681378478442,Dy6 Se8 O24 F2
I-4,82,tetragonal,261.5627575459447,In2 Hg1 Te4
P1,1,triclinic,215.06535745255823,Li4 Nb1 Fe1 W2 O12
P4_2/mnm,136,tetragonal,149.36219066607256,W4 O8
Pmn2_1,31,orthorhombic,182.90370552299473,Li6 Cu2 F8
F-43m,216,cubic,145.4052391879463,Li4 Cu1 F7
P4/nmm,129,tetragonal,102.07822120001181,Ca2 H2 Cl2
P4/nmm,129,tetragonal,119.9142798138098,Sr2 H2 Cl2
R3m,160,trigonal,282.9038372768119,Fe3 H10 S2 N1 O14
P-1,2,triclinic,200.0379709161293,As3 H5 O10
P4/nmm,129,tetragonal,179.1740628477979,Ba2 H2 I2
P2_12_12_1,19,orthorhombic,361.5592293836993,H8 Se4 O16
Pmc2_1,26,orthorhombic,587.160496010641,Tl4 P20
Pna2_1,33,orthorhombic,355.9787383776634,Li4 Fe4 Si4 O16
R-3,148,trigonal,641.2829273162039,Si8 Cl8 O12
P3m1,156,trigonal,125.12319337452807,Bi1 Te1 I1
Cc,9,monoclinic,282.4189727295878,Sc4 Bi4 O12
Pmmm,47,orthorhombic,68.39923721656818,K1 Au1 O2
I-4,82,tetragonal,198.6666129694597,Zn1 In2 Se4
Ccc2,37,orthorhombic,361.7907933917886,Li4 Fe4 C4 O16
R-3,148,trigonal,114.21073278766406,Li1 Bi1 F6
P2_13,198,cubic,173.52621005093687,N4
P1,1,triclinic,208.76770937195863,Si6 P4 Pt2
R-3,148,trigonal,151.97111121715835,Rb1 Bi1 F6
P6_3mc,186,hexagonal,88.16255275857952,La2 N2
R-3,148,trigonal,168.195951238243,Cs1 Bi1 F6
I-42d,122,tetragonal,88.25302619211499,Na2 P2 N4
P3_221,154,trigonal,247.05858353415798,Al3 P3 O12
R3,146,trigonal,206.83457958263094,Mg1 H12 S1 O9
P6_3,173,hexagonal,285.54150386141623,Mn8 Si2 O14
Cmcm,63,orthorhombic,67.81696100315672,Na2 H2 O2
Pna2_1,33,orthorhombic,496.5097901279655,Li8 Mn8 F24
Pmn2_1,31,orthorhombic,481.4074125245935,Cu16 Ge2 S12
Pbca,61,orthorhombic,2125.834372000289,Na64 Ge32 N64
P6_1,169,hexagonal,922.6272753042613,In12 Se18
P2_1/c,14,monoclinic,343.47516182622013,P4 H12 O16
I4mm,107,tetragonal,212.49607208045657,Cs2 K1 Zr1 O1 F5
R-3m,166,trigonal,811.0264170167384,Si12 O24
Pna2_1,33,orthorhombic,487.61348873690235,Na8 Si8 O20
Cc,9,monoclinic,310.47831898103755,Na2 Cu2 P4 O14
I23,197,cubic,537.8158855475116,Si1 Bi12 O20
P3m1,156,trigonal,168.85367047722482,Zn1 In2 S4
I-42d,122,tetragonal,152.30995796108132,Ge2 S4
I-42d,122,tetragonal,392.5455864546343,Ba2 Nd4 Se8
Pmmn,59,orthorhombic,190.96436282110918,K2 Li4 As2
P-6c2,188,hexagonal,459.7705873198041,Rb2 Nb2 Ge6 O18
P1,1,triclinic,108.53179995446624,Al2 H6 O6
P2_1/c,14,monoclinic,731.8095603980804,Al4 Pd2 Cl16
Pm-3m,221,cubic,177.26906979986217,Rb3 Au1 O1
I-43d,220,cubic,381.518830236686,Zr6 Ni6 Sb8
C2/m,12,monoclinic,282.01136690517006,Y2 Cl6
P-4c2,116,tetragonal,601.4740399719481,Ge20 Ir16
Pc,7,monoclinic,257.0026684289688,Sr2 Li2 Pr2 Te2 O12
Pna2_1,33,orthorhombic,470.1768943710609,Sr4 Pr8 O16
Pm-3m,221,cubic,93.84565475404551,Rb1 Ca1 H3
Pca2_1,29,orthorhombic,546.0316244155081,Na8 Ti8 O20
Cmc2_1,36,orthorhombic,511.87856413991597,Ba2 P20
P321,150,trigonal,364.62932108674806,Na3 Ca3 Al3 F18
Pm-3m,221,cubic,74.1955197898007,Rb1 Au1
I-42d,122,tetragonal,225.1419253512003,Ga2 Cu2 Te4
I-42m,121,tetragonal,127.97132129110959,V1 Ag3 O4
P4bm,100,tetragonal,350.3682961762387,Na4 V2 P4 O16
F-43m,216,cubic,47.12566057794863,Al1 As1
C2/c,15,monoclinic,202.61269845715586,Mg2 H4 Se2 O10
Immm,71,orthorhombic,141.23224334809873,Li5 Br2 N1
P1,1,triclinic,169.39341112604924,Li4 Cu2 P2 O8
I-42d,122,tetragonal,178.36815311751553,Zn2 Si2 As4
C2/c,15,monoclinic,310.1523467123453,Ba4 In4 O10
C2/m,12,monoclinic,199.2772095839785,Sn4 O2 F4
P6_3mc,186,hexagonal,307.81706961415273,Li2 H12 Br2 O14
F-43m,216,cubic,52.576498840862975,Mn1 Se1
R-3,148,trigonal,539.523991777677,Cs1 Sb1 S6 O18 F6
R-3m,166,trigonal,149.86117190187755,Tl4 O2
I-4,82,tetragonal,306.32562696134585,Sm5 Ag1 S8
Ibam,72,orthorhombic,241.26182219000557,Si2 Se4
I-42d,122,tetragonal,217.89431663098966,Li2 In2 Se4
P2_1,4,monoclinic,299.8162421499914,Li4 V2 P4 O16
P6_3cm,185,hexagonal,441.73662373787454,Ba6 Mn6 O18
R-3,148,trigonal,262.0058584494352,Y1 Ag3 Cl6
Cmcm,63,orthorhombic,208.8440569177964,Ta6 N10
I-4,82,tetragonal,316.32721575111805,Nd5 Ag1 S8
P6_3mc,186,hexagonal,32.12407845453838,Cu2 H2
F-43m,216,cubic,57.15172941478781,Hf1 Ni1 Sn1
P2_1/m,11,monoclinic,280.4921286181664,Rb4 H2 Br2 O2
Pnnm,58,orthorhombic,599.0089913765735,Li8 Ti14 O32
Fm-3m,225,cubic,65.03321234207807,K1 Cl1
R-3c,167,trigonal,111.44213544034295,Li2 Nb2 O6
Pna2_1,33,orthorhombic,1231.7076818096073,K8 Si40 N56
C2/m,12,monoclinic,221.90343305951134,K2 Sb4
C222,21,orthorhombic,157.9388242066838,Li2 Fe2 Si1 O6
I-42d,122,tetragonal,323.8092799495175,Pr4 Cd2 S8
R-3,148,trigonal,288.702686211996,H24 O12
P2_12_12_1,19,orthorhombic,485.88992640102134,Cr4 P4 H20 O20
P6_3mc,186,hexagonal,90.47618089788885,Na2 Ru2 N2
Cmce,64,orthorhombic,350.88610142787263,Ca8 Sn4 N8
P2_1/m,11,monoclinic,643.1061563398707,Rb4 Co2 I8
P2_12_12_1,19,orthorhombic,775.7952171607365,Li4 Sn4 P12 O36
I-43m,217,cubic,574.5081376269025,Si6 Ag6 Sn4 P12
C222_1,20,orthorhombic,286.9550869691874,Ta2 In6 O14
Pmn2_1,31,orthorhombic,142.15200400284337,B2 H12 N2
Pm-3m,221,cubic,496.5421215902903,Na8 Ta7 V1 O24
Pn-3m,224,cubic,78.83288414788541,Cu4 O2
P2_1/c,14,monoclinic,782.6493917140754,Nb8 Si4 Te16
P2_1/c,14,monoclinic,825.8910226551441,Nb8 Ge4 Te16
P-6m2,187,hexagonal,167.8740119866224,W1 Se2
I-42d,122,tetragonal,321.40395304292906,Ca2 Pr4 S8
P4_2/ncm,138,tetragonal,255.07715118985865,Au4 Br4
F-43m,216,cubic,47.958072637009565,La1 O1 F1
I-42m,121,tetragonal,157.14993681615343,Ti1 Cu4 S4
Pbcn,60,orthorhombic,560.0804553358716,Si24 Ru16
P1,1,triclinic,302.31488291799127,Li1 Sn2 P4 H3 O16
F-43m,216,cubic,21.00059564146384,Si1 C1
P4/nmm,129,tetragonal,106.12187509915574,Ca2 Cl2 F2
R3c,161,trigonal,129.73597083727734,Fe2 Bi2 O6
P3m1,156,trigonal,93.3091092444826,Dy1 Cu1 Se2
Pca2_1,29,orthorhombic,134.7666554288833,Hf4 O8
C222_1,20,orthorhombic,297.68132463060783,K4 Ag2 Bi2
P6_3cm,185,hexagonal,369.97761149635727,Mg6 Si4 H8 O18
Cc,9,monoclinic,271.36483223788554,Na8 Re2 N6
F-43m,216,cubic,30.05961719712393,Li1 Zn1 N1
P2_1,4,monoclinic,479.27972274940703,Tl4 Zn4 As4 O16
I4_1/amd,141,tetragonal,113.2663571510478,Na2 Tl2 O4
P6_3mc,186,hexagonal,124.95633948198672,Li2 Zn2 Sb2
P2_1/c,14,monoclinic,412.3605613965827,H16 S4 O20
I-4,82,tetragonal,281.45794477966064,Ta12 Ge4
R-3m,166,trigonal,38.761817212438984,Na1 Co1 O2
R3m,160,trigonal,274.4439158986202,Cu4 Sn1 P10
F-43m,216,cubic,72.3752279917447,Dy1 Sb1 Pt1
P-62m,189,hexagonal,527.6803877850971,K6 Te6
F-43m,216,cubic,41.75533088564775,Al1 P1
P2,3,monoclinic,153.77703156628172,Li4 V1 F8
I422,97,tetragonal,273.9660227110805,Ba1 In2 Te4
P4_32_12,96,tetragonal,484.8215405134656,Zn8 P16
P1,1,triclinic,441.99599063642637,Ba8 Mg4 O12
P-1,2,triclinic,196.64560808348,Al4 Fe6 Si6
C2,5,monoclinic,118.15801913212238,Li1 Cr1 P2 O7
Pmn2_1,31,orthorhombic,351.32310620434674,Ca4 Ni14 P8
P6_3/mmc,194,hexagonal,104.36778908388393,Sc2 Cu2 O4
P2_1/c,14,monoclinic,328.3337752930595,H8 S4 O16
I-42d,122,tetragonal,169.4177142437914,Mg2 Si2 P4
P1,1,triclinic,160.45407669068356,Er1 Cu1 W2 O8
Pnma,62,orthorhombic,179.1519743502237,Mg4 B16
P-43n,218,cubic,738.9540039177531,Na8 Ga6 Si6 B2 H8 O24
Immm,71,orthorhombic,85.65136521550797,Os1 Cl2 O1
P1,1,triclinic,81.44254252222034,P2 H2 N4
P-42_1m,113,tetragonal,176.99930828636028,H8 C2 N4 O2
R-3m,166,trigonal,35.38320641923818,Li1 H1 F2
P2_1/c,14,monoclinic,690.6608660567161,Te12 Cl8
P4/nmm,129,tetragonal,152.891843730799,Ca2 H2 I2
C2/m,12,monoclinic,199.75894192445875,Cr2 Cl6
Pm-3m,221,cubic,92.17004425552769,Rb1 Ca1 F3
P4/nmm,129,tetragonal,172.18674407486395,Sr2 H2 I2
Fm-3m,225,cubic,416.3793746566325,Rb2 Sn1 I6
P4_2/nmc,137,tetragonal,667.0793492865143,H48 C16 S2 N4 O8
P-43m,215,cubic,227.54922368490838,Li3 Nb1 S4
Cmcm,63,orthorhombic,201.13162970734047,I2 Br2
P2_1/c,14,monoclinic,489.0583898316139,K4 P4 H12 O16 F4
Pnma,62,orthorhombic,696.8551204601685,Cs4 Br12
Pbca,61,orthorhombic,390.20778736841623,Co8 As8 Se8
R-3m,166,trigonal,77.0435252097189,Li4 N1 Cl1
R-3m,166,trigonal,111.38343784134955,Li5 N1 Cl2
P2_1,4,monoclinic,495.6742911756913,K2 Tb2 P8 O24
Pna2_1,33,orthorhombic,319.6977413634007,Li4 Mn4 P4 O16
Cc,9,monoclinic,272.92655169591313,Cu2 H12 S2 O14
P6_422,181,hexagonal,126.2129005766222,Si3 O6
Pnma,62,orthorhombic,905.8373978920985,Te16 Br8
I-43m,217,cubic,722.5967646998307,Na10 Ca1 Sn12
P1,1,triclinic,527.9202774161097,In4 Te10
Pnma,62,orthorhombic,1003.9651559421075,Te16 I8
P4_12_12,92,tetragonal,704.3820742975253,Li12 B20 H8 O40
P2_12_12_1,19,orthorhombic,1095.483777854022,Cs8 Se20
Pnma,62,orthorhombic,424.52964155080133,Sr4 Ca4 Sn4
P4_2/mnm,136,tetragonal,417.6094288041702,Na12 Co4 O8
P-31m,162,trigonal,137.14025804669672,Sb2 Pb1 O6
R3,146,trigonal,111.19689629296693,Fe3 O3 F3
C2/c,15,monoclinic,464.84309695190143,Sr10 Ge4 N12
I-43m,217,cubic,262.1190858614151,Ta1 Tl3 Se4
Pna2_1,33,orthorhombic,768.1210819772756,Al4 B12 H48
P2_12_12_1,19,orthorhombic,344.6495459591454,Se4 F16
Ia-3,206,cubic,533.0436560495746,Li24 In8 N16
C2/m,12,monoclinic,202.80018040011734,Ir2 Cl6
P-62m,189,hexagonal,431.11701339314163,K6 Se6
R-3m,166,trigonal,162.37043841843507,Ca3 Zr3 N6
C2/m,12,monoclinic,274.91542541421336,Y4 Cl6
P2_1/m,11,monoclinic,302.30927161527876,Tl8 O6
C2,5,monoclinic,117.61363375001514,Li1 Co1 P2 O7
P6_3mc,186,hexagonal,484.9372959875146,Na12 Zn2 S8
R3,146,trigonal,252.9606211116231,Al4 B6 O15
